id,cuisine
24416,thai
13072,british
29046,korean
12898,french
24957,jamaican
18725,thai
46929,irish
23140,moroccan
30516,chinese
34081,vietnamese
12927,spanish
44088,japanese
20785,french
16672,southern_us
5400,british
30322,italian
17272,italian
9797,italian
14795,mexican
7619,russian
42124,british
23249,thai
44158,chinese
17462,southern_us
3580,italian
9896,mexican
29669,mexican
30625,japanese
7685,korean
7632,irish
28349,vietnamese
4510,thai
35383,vietnamese
18569,italian
11379,chinese
9434,italian
37774,indian
33651,korean
47017,italian
31874,moroccan
26733,irish
20962,chinese
1467,french
11173,thai
12949,japanese
11565,british
29756,filipino
25577,cajun_creole
36779,korean
10974,irish
42163,irish
15337,french
23242,vietnamese
7952,brazilian
27424,mexican
3816,vietnamese
27190,italian
43764,french
17714,chinese
30022,vietnamese
33281,moroccan
43503,southern_us
27385,thai
2396,vietnamese
25387,thai
1017,vietnamese
18852,chinese
14861,french
47487,italian
46015,chinese
12684,british
12588,british
33061,chinese
38952,spanish
20915,indian
34732,greek
48656,moroccan
38736,mexican
20374,filipino
18664,indian
15638,southern_us
10458,british
47980,cajun_creole
43084,greek
4534,british
26269,russian
23498,vietnamese
5053,irish
5010,cajun_creole
49028,filipino
36714,chinese
21490,mexican
8448,korean
49408,japanese
28982,moroccan
20207,vietnamese
37751,southern_us
42412,vietnamese
47466,filipino
40672,chinese
47821,mexican
42090,vietnamese
10019,jamaican
45793,irish
32933,mexican
48283,french
19798,greek
41233,mexican
37147,irish
26516,chinese
4305,british
30883,spanish
31677,greek
25378,british
40122,japanese
20889,british
10994,korean
29311,italian
46431,british
17648,thai
32111,chinese
15728,irish
16960,british
23535,british
29667,mexican
31729,british
41910,greek
13996,italian
21089,greek
32705,greek
42847,british
26201,mexican
26813,brazilian
32471,british
44990,vietnamese
17237,russian
39403,japanese
15652,mexican
14568,spanish
44779,mexican
37888,thai
9529,cajun_creole
20700,southern_us
17741,mexican
17475,british
12581,mexican
5996,cajun_creole
29042,korean
987,british
39819,italian
31679,thai
1150,vietnamese
39167,thai
43037,chinese
20071,french
43815,british
31649,spanish
12218,thai
32836,chinese
18175,british
48197,japanese
31474,vietnamese
46428,mexican
25246,russian
2991,greek
38216,greek
14978,british
31085,korean
34515,korean
6026,indian
19132,italian
48775,russian
29309,italian
4033,spanish
36462,british
13235,chinese
17863,spanish
25694,irish
24204,italian
14541,japanese
13993,chinese
8996,mexican
9943,british
22707,british
35292,irish
46886,mexican
11566,greek
8272,british
30552,vietnamese
21033,spanish
42971,italian
42275,mexican
44059,irish
44159,spanish
48500,italian
14617,vietnamese
7867,indian
13913,cajun_creole
40684,jamaican
49174,irish
34772,british
16738,spanish
11353,thai
17429,chinese
6213,moroccan
26682,russian
42067,southern_us
45944,southern_us
43318,greek
32084,chinese
23806,italian
2721,british
6479,british
48519,mexican
12560,southern_us
4171,vietnamese
14434,greek
21159,italian
44745,italian
12965,mexican
39978,indian
32514,indian
1336,italian
48649,greek
21591,chinese
32813,spanish
5818,korean
39944,greek
33274,british
13429,british
9739,chinese
44031,jamaican
25007,irish
29143,greek
41309,southern_us
17675,thai
5570,cajun_creole
12206,italian
33553,italian
30898,thai
23937,british
11454,mexican
16091,greek
6058,british
18720,thai
42018,jamaican
3462,moroccan
19617,cajun_creole
18874,moroccan
6416,thai
15063,thai
46292,chinese
38247,british
36427,mexican
47417,russian
4768,mexican
11626,greek
21027,indian
22079,spanish
20527,chinese
27846,british
16236,korean
46145,british
7761,thai
34212,spanish
17180,thai
4546,moroccan
44474,italian
37886,vietnamese
17842,filipino
27282,jamaican
979,spanish
6895,british
4150,greek
32995,mexican
8444,chinese
13686,british
8918,greek
17569,indian
19313,vietnamese
23833,vietnamese
4623,greek
18164,british
45780,indian
17994,mexican
12268,indian
14368,thai
19242,indian
21658,moroccan
32160,japanese
20931,french
30800,british
33829,thai
29674,japanese
36367,chinese
40547,british
39583,irish
18638,cajun_creole
10010,british
7084,italian
30421,british
24243,brazilian
38417,greek
5183,british
4522,british
29727,italian
47928,southern_us
11211,chinese
10117,mexican
26611,mexican
21852,vietnamese
41769,moroccan
16342,mexican
13694,mexican
1173,thai
12257,filipino
27392,thai
20360,chinese
16090,korean
31245,chinese
23411,filipino
46268,italian
45488,italian
39708,korean
25281,thai
9057,mexican
24917,southern_us
49532,irish
5491,greek
33378,british
23340,italian
13456,cajun_creole
31952,british
39823,mexican
445,italian
28523,moroccan
32201,indian
5612,jamaican
44099,spanish
7608,greek
30971,french
38223,vietnamese
43482,greek
36483,chinese
9875,southern_us
18378,korean
9583,irish
13947,thai
8681,greek
46374,indian
47034,cajun_creole
45643,cajun_creole
5551,vietnamese
23694,chinese
32724,korean
48999,southern_us
5952,southern_us
36593,spanish
48894,filipino
27066,mexican
9343,italian
35625,indian
22159,cajun_creole
39883,british
20939,chinese
21471,irish
2208,greek
38731,italian
10206,indian
425,cajun_creole
11081,jamaican
48333,vietnamese
46536,japanese
25686,jamaican
41323,irish
30523,french
29731,spanish
23018,cajun_creole
43425,thai
43325,mexican
24159,italian
2121,chinese
15876,cajun_creole
11191,japanese
4338,mexican
4072,british
29363,british
29278,korean
4276,spanish
47413,british
16670,cajun_creole
31767,greek
37741,vietnamese
45568,greek
13871,southern_us
15015,indian
1536,thai
1466,thai
10405,mexican
15963,russian
45075,greek
2588,greek
17070,spanish
14012,thai
44422,irish
14609,japanese
46913,mexican
5710,french
16086,british
48335,british
41667,spanish
20551,spanish
29812,italian
32212,vietnamese
18,italian
14823,filipino
30464,chinese
31748,greek
8081,korean
2484,greek
41751,mexican
25020,italian
6889,moroccan
37348,russian
27337,british
21625,british
43407,moroccan
737,southern_us
42668,filipino
36758,british
3528,cajun_creole
40542,chinese
8277,chinese
22826,indian
16937,irish
8216,british
10738,brazilian
11932,korean
21240,italian
14296,filipino
24128,french
44718,british
40317,british
22385,greek
16417,southern_us
19098,southern_us
36846,mexican
10401,chinese
10602,cajun_creole
16051,british
25205,spanish
45464,italian
8956,spanish
23386,italian
7691,british
21774,vietnamese
49705,jamaican
34095,japanese
40336,french
44728,irish
10843,filipino
21666,italian
44202,italian
17673,greek
34724,british
32367,british
14479,japanese
46203,southern_us
7485,british
24792,japanese
37601,british
11749,vietnamese
40459,vietnamese
6034,spanish
46184,southern_us
8659,japanese
28264,cajun_creole
40788,chinese
25901,mexican
6880,british
26443,mexican
27597,filipino
4679,italian
27054,mexican
33316,greek
28346,southern_us
46206,indian
9856,mexican
36740,moroccan
38157,thai
11701,japanese
43877,italian
21737,chinese
17489,moroccan
5182,french
47765,mexican
36916,vietnamese
21953,cajun_creole
44316,mexican
37928,vietnamese
23423,southern_us
26636,moroccan
27428,italian
29136,japanese
45677,chinese
35525,mexican
28707,cajun_creole
4234,chinese
45606,russian
6646,cajun_creole
1733,chinese
31169,russian
45279,indian
14269,cajun_creole
26266,korean
15973,italian
15279,moroccan
33120,british
26073,moroccan
25767,british
12044,british
822,italian
13536,italian
1978,cajun_creole
3895,greek
8427,greek
16946,vietnamese
9005,thai
42707,irish
17931,irish
2110,italian
21611,japanese
48079,southern_us
22441,british
43783,greek
49514,british
26278,indian
39096,indian
36782,irish
31016,italian
41700,greek
8046,irish
14017,moroccan
48126,filipino
48972,italian
21200,indian
37825,italian
24835,mexican
38205,russian
48460,spanish
29019,chinese
18799,russian
23742,moroccan
30089,indian
1400,cajun_creole
7025,british
19873,korean
29374,brazilian
45577,italian
46375,southern_us
28377,japanese
39019,chinese
16754,mexican
28648,cajun_creole
32006,southern_us
49138,chinese
14159,british
33747,moroccan
49510,mexican
2118,filipino
14463,thai
12299,vietnamese
16115,french
30854,italian
41412,british
36655,korean
31595,chinese
8225,italian
47650,chinese
40681,mexican
43979,indian
7934,thai
45199,french
6851,vietnamese
4006,russian
610,vietnamese
18142,cajun_creole
34363,italian
30475,spanish
35246,mexican
29020,irish
27993,greek
24921,british
22164,italian
725,indian
34349,spanish
48655,chinese
46658,southern_us
28212,moroccan
27714,japanese
6049,spanish
19836,greek
33934,spanish
1338,british
21498,russian
27005,italian
40168,korean
4877,moroccan
15415,thai
5545,chinese
20433,thai
11634,russian
25492,indian
21017,british
22311,vietnamese
17808,moroccan
30869,british
11794,british
26414,italian
1450,thai
17605,indian
19789,chinese
25287,indian
526,british
6426,cajun_creole
838,thai
38921,japanese
43956,filipino
16406,korean
33285,cajun_creole
45131,thai
44192,japanese
36629,korean
23975,filipino
46511,italian
45907,mexican
22734,cajun_creole
43589,greek
30287,british
23900,spanish
11928,mexican
16529,moroccan
25626,moroccan
12962,mexican
19959,korean
18195,british
37128,russian
25730,cajun_creole
40554,french
34484,cajun_creole
17596,brazilian
47805,italian
8438,chinese
31594,french
2308,greek
40522,british
42693,korean
48848,indian
44560,cajun_creole
7700,british
43908,cajun_creole
3930,southern_us
20940,jamaican
12360,italian
23094,russian
20327,greek
34630,moroccan
41264,moroccan
25085,japanese
48479,cajun_creole
31715,brazilian
29569,indian
39317,british
15719,mexican
4162,mexican
15001,chinese
12123,indian
42748,thai
41905,british
4484,french
30867,british
17319,indian
13081,vietnamese
11899,mexican
13374,mexican
27495,korean
18138,spanish
14851,greek
16111,british
23947,british
5970,korean
16594,southern_us
5820,british
28254,cajun_creole
10280,korean
45113,vietnamese
26103,thai
14985,italian
35731,indian
30031,british
27627,spanish
43874,mexican
14497,spanish
45524,indian
42287,indian
5922,chinese
25698,filipino
19355,russian
24250,chinese
11355,japanese
40719,vietnamese
17155,british
4387,mexican
21848,vietnamese
45934,irish
14669,vietnamese
7153,british
19848,british
7324,mexican
11419,french
42599,indian
30771,indian
28371,spanish
33112,vietnamese
49146,italian
40340,filipino
10502,italian
47056,british
41269,indian
3350,vietnamese
23684,thai
20727,greek
23099,italian
49125,italian
24362,moroccan
44077,moroccan
22428,british
34271,mexican
24892,vietnamese
28073,japanese
37462,italian
12,chinese
49513,french
43115,irish
44461,british
41691,mexican
24331,british
34010,british
33379,vietnamese
22653,italian
18136,cajun_creole
47396,thai
373,moroccan
28717,thai
41036,british
23119,spanish
22546,spanish
29176,indian
36192,british
41978,italian
16397,brazilian
22951,vietnamese
35400,spanish
18095,british
12517,southern_us
37493,greek
3927,filipino
1147,italian
1370,italian
18935,mexican
10993,thai
4693,mexican
10439,korean
17130,thai
1815,italian
871,mexican
18587,cajun_creole
34251,italian
12739,chinese
36588,british
18833,chinese
47216,mexican
9988,mexican
31994,vietnamese
47730,thai
23665,british
36099,british
20308,italian
36430,british
19185,vietnamese
12413,chinese
35605,korean
20708,filipino
19801,cajun_creole
32603,british
22243,british
7244,british
37724,southern_us
22988,mexican
41278,cajun_creole
2244,russian
5,mexican
32270,spanish
7837,thai
28188,british
41484,greek
4767,mexican
13508,mexican
6806,filipino
26307,vietnamese
33387,british
9764,greek
4815,mexican
42662,chinese
41477,mexican
6417,mexican
22285,mexican
49476,greek
26084,korean
44742,brazilian
19022,mexican
32578,italian
10514,italian
13815,spanish
19472,spanish
7373,moroccan
23280,british
11559,chinese
12765,filipino
40511,korean
40858,cajun_creole
24236,southern_us
16187,chinese
42423,italian
32296,chinese
44908,greek
2833,filipino
25142,british
7268,british
5582,british
25289,mexican
2838,indian
10185,indian
45665,vietnamese
38764,cajun_creole
33129,italian
18427,cajun_creole
15256,korean
6477,mexican
30986,mexican
25978,cajun_creole
5957,russian
40329,japanese
11071,greek
48793,chinese
5115,moroccan
40723,mexican
41245,korean
6240,moroccan
4699,mexican
13769,brazilian
33336,thai
4811,korean
18127,moroccan
42772,greek
45102,greek
26926,moroccan
47055,chinese
15650,irish
26966,moroccan
45230,british
44400,vietnamese
26203,indian
21311,filipino
11945,vietnamese
25732,british
39567,irish
25575,japanese
7211,russian
13410,mexican
173,korean
11563,filipino
38716,korean
32625,irish
22638,vietnamese
23818,moroccan
8596,filipino
27471,moroccan
28233,russian
47682,moroccan
20385,greek
12567,cajun_creole
43903,mexican
4925,french
7818,mexican
35051,british
4586,moroccan
20743,thai
16369,korean
13883,mexican
38849,vietnamese
26017,italian
24719,irish
15767,greek
30007,french
34297,cajun_creole
30597,british
25578,spanish
41719,british
23913,french
11153,mexican
39196,moroccan
7338,mexican
21090,moroccan
25451,spanish
5482,korean
23031,british
15926,greek
28527,cajun_creole
40828,british
42196,filipino
39387,vietnamese
28870,british
15503,french
36678,italian
38576,italian
16192,chinese
25622,italian
12687,thai
48280,spanish
47405,british
15140,brazilian
20579,brazilian
30880,french
39040,indian
17487,cajun_creole
3762,mexican
20910,greek
19072,mexican
39412,irish
28679,british
7314,korean
34143,moroccan
5594,british
24503,spanish
28432,japanese
21054,indian
11965,irish
30692,thai
9901,italian
37008,italian
25505,moroccan
10740,british
21791,thai
5539,chinese
19680,irish
24129,chinese
8351,mexican
12701,filipino
12042,chinese
26441,indian
21399,chinese
43615,moroccan
12283,mexican
32715,southern_us
24499,irish
9035,japanese
22563,british
28467,southern_us
41765,british
38064,chinese
31087,french
23005,mexican
25806,greek
37930,british
10879,japanese
40080,korean
11216,greek
42099,french
27377,irish
4453,mexican
9001,irish
27383,greek
18472,vietnamese
22313,irish
31709,vietnamese
38931,southern_us
5261,brazilian
17530,chinese
19071,spanish
42108,greek
7099,korean
10678,mexican
226,british
16283,mexican
42538,italian
7991,filipino
6127,southern_us
16011,irish
5664,vietnamese
19882,italian
48540,moroccan
45897,moroccan
46935,british
738,vietnamese
25990,chinese
15397,british
17496,southern_us
29458,italian
31331,japanese
17562,italian
12661,italian
35726,indian
34728,korean
32619,french
14510,korean
25391,mexican
34723,mexican
28055,italian
15498,thai
42070,indian
26506,vietnamese
35888,indian
40255,japanese
2943,italian
48785,irish
8979,moroccan
27068,mexican
19842,brazilian
28677,korean
27565,spanish
35410,british
6149,british
45188,moroccan
33341,cajun_creole
15024,chinese
35126,indian
19020,mexican
9491,british
40281,greek
34120,thai
6504,chinese
8285,british
21811,spanish
24014,italian
5134,mexican
7360,moroccan
47692,italian
41845,greek
34326,italian
19249,southern_us
6843,british
15897,indian
17032,moroccan
16293,greek
9128,korean
40249,indian
33418,mexican
38161,korean
24973,korean
30725,spanish
46619,british
16252,mexican
4516,cajun_creole
3652,irish
7704,moroccan
18104,japanese
39865,vietnamese
22207,vietnamese
29362,cajun_creole
40422,russian
5285,indian
36114,korean
26586,cajun_creole
49698,filipino
27718,british
36219,british
30609,french
44118,mexican
30917,moroccan
37880,greek
43301,mexican
21584,chinese
8328,russian
46508,mexican
31063,jamaican
17264,mexican
586,indian
19414,vietnamese
10375,spanish
29177,greek
949,irish
28118,mexican
4160,cajun_creole
24882,italian
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,vietnamese
13915,southern_us
48633,british
1011,mexican
17649,russian
32786,indian
18615,japanese
48257,japanese
11599,mexican
43063,french
14526,chinese
37125,italian
8063,indian
32934,japanese
12139,irish
33392,chinese
8538,french
47527,cajun_creole
33955,vietnamese
8088,korean
33306,russian
22004,mexican
49699,moroccan
45344,korean
8924,greek
8965,moroccan
37812,italian
26605,british
1499,british
41392,korean
2338,cajun_creole
48685,greek
39463,mexican
16150,filipino
42577,italian
761,british
43360,british
47783,mexican
20532,vietnamese
11963,italian
41456,thai
20446,southern_us
34645,british
4238,french
49502,filipino
6451,vietnamese
18981,korean
35385,indian
2459,french
32884,greek
4809,moroccan
14992,greek
36732,japanese
33064,greek
16264,british
46857,korean
7003,thai
20492,cajun_creole
25654,mexican
10849,chinese
29207,indian
27412,southern_us
47264,southern_us
24155,chinese
49484,filipino
36541,british
49339,mexican
25840,moroccan
14136,chinese
45538,mexican
31716,moroccan
35893,italian
20742,korean
1158,cajun_creole
7742,chinese
14846,brazilian
27770,vietnamese
41274,japanese
43871,indian
24983,italian
37305,chinese
18545,vietnamese
41013,moroccan
15782,cajun_creole
3892,filipino
16005,cajun_creole
38901,irish
40350,moroccan
40268,thai
11941,chinese
32193,italian
6438,irish
28612,vietnamese
34937,british
18750,southern_us
44983,irish
8662,moroccan
10026,greek
784,british
28879,irish
5707,thai
45299,indian
40004,southern_us
7800,mexican
20166,mexican
48006,greek
20841,british
23893,greek
20164,british
45206,irish
22864,spanish
46996,greek
16927,british
678,greek
1317,spanish
43897,korean
24269,mexican
11316,british
1902,chinese
46191,japanese
31549,thai
22391,mexican
19490,mexican
8356,mexican
45697,indian
47308,japanese
46898,mexican
14830,indian
3738,british
33149,irish
36390,british
10543,moroccan
22597,indian
49045,mexican
26531,thai
38356,jamaican
31739,irish
28912,korean
42828,vietnamese
3903,spanish
44976,italian
28573,japanese
44215,japanese
35636,moroccan
10709,mexican
44787,thai
3263,thai
36111,spanish
38476,southern_us
28105,cajun_creole
43568,cajun_creole
6441,mexican
45081,british
8666,greek
35983,chinese
14186,southern_us
10143,irish
2448,british
26012,thai
48776,cajun_creole
39833,french
12533,southern_us
13637,irish
5998,filipino
28339,british
26881,southern_us
40945,southern_us
36422,thai
40041,french
38541,cajun_creole
35240,irish
44367,greek
18043,greek
35014,moroccan
30069,french
16713,mexican
12339,chinese
12234,greek
12453,brazilian
22609,chinese
44725,irish
29732,thai
44392,british
23798,indian
24772,filipino
12345,irish
23309,korean
40450,moroccan
28710,spanish
8336,moroccan
3554,korean
5668,british
34033,thai
20513,vietnamese
1130,greek
30203,filipino
46316,greek
29023,vietnamese
22289,thai
49330,greek
32512,moroccan
4554,indian
14947,italian
33667,vietnamese
49000,italian
31457,indian
46254,thai
37570,cajun_creole
5605,greek
24507,indian
30816,vietnamese
32852,mexican
13107,vietnamese
20463,irish
85,vietnamese
27025,mexican
40983,cajun_creole
20113,italian
44284,mexican
16999,southern_us
35662,korean
14382,greek
40297,korean
32630,vietnamese
7264,irish
14867,british
18802,british
3985,indian
35155,french
17760,brazilian
14474,indian
28666,russian
38277,russian
7931,indian
49649,moroccan
8266,mexican
29725,mexican
20460,chinese
4097,spanish
44710,spanish
6344,mexican
11194,indian
44716,french
34191,korean
39699,moroccan
14929,moroccan
47451,spanish
24368,mexican
884,mexican
5137,italian
38574,british
48792,french
49132,chinese
5669,cajun_creole
37952,chinese
49298,mexican
41405,southern_us
34909,british
10767,japanese
5721,greek
27292,indian
18692,chinese
27907,korean
45127,moroccan
33534,italian
26,japanese
13068,thai
45579,mexican
28956,french
1201,moroccan
43090,mexican
30197,british
27762,italian
43057,greek
24887,british
43916,cajun_creole
544,vietnamese
10438,british
9331,indian
649,mexican
32577,moroccan
36873,french
48446,thai
28909,mexican
1999,chinese
42137,russian
48503,vietnamese
49033,japanese
1053,italian
5535,southern_us
21864,russian
21042,british
3321,indian
16337,italian
22885,vietnamese
4020,cajun_creole
41425,indian
2830,thai
26570,moroccan
19943,british
17114,japanese
6009,russian
43791,greek
13681,mexican
11385,japanese
21875,thai
32449,korean
3924,british
8799,french
1989,british
23288,british
23920,greek
46349,mexican
44238,cajun_creole
31337,thai
14492,korean
18368,greek
13781,moroccan
42371,chinese
20640,chinese
48955,british
46955,mexican
30032,irish
3103,korean
19597,mexican
23435,chinese
31446,japanese
33791,korean
23813,russian
14538,greek
35181,british
6246,japanese
40850,mexican
32080,italian
781,indian
7679,indian
44640,greek
17645,greek
12454,japanese
28430,filipino
6876,spanish
48868,spanish
43333,cajun_creole
9807,vietnamese
27843,chinese
45089,southern_us
41811,korean
28131,japanese
23394,korean
29599,italian
40086,irish
20013,italian
18134,filipino
48291,vietnamese
30903,indian
2777,greek
3630,british
37511,british
26835,british
7201,chinese
20442,spanish
19136,british
40878,mexican
1177,greek
43121,greek
11307,irish
37617,jamaican
25583,vietnamese
27863,indian
17830,indian
18267,chinese
29923,cajun_creole
27827,british
4616,mexican
9979,vietnamese
2878,southern_us
40101,japanese
13411,indian
9683,italian
48733,irish
27233,thai
25926,filipino
22098,brazilian
16095,greek
15839,italian
10882,british
44004,british
45224,japanese
40285,brazilian
20598,mexican
19307,filipino
14899,korean
36512,russian
37453,british
4319,spanish
28718,moroccan
44611,cajun_creole
26031,british
36988,italian
24182,japanese
4727,italian
25982,british
9544,italian
48030,korean
47789,russian
16245,spanish
12440,vietnamese
32989,greek
10582,cajun_creole
23028,southern_us
45653,irish
46888,french
20392,vietnamese
13453,chinese
1300,moroccan
29343,irish
27423,cajun_creole
46977,british
27479,japanese
37899,italian
21177,italian
45590,russian
46775,british
45416,british
23039,indian
26308,mexican
23306,cajun_creole
42367,japanese
41379,mexican
16715,british
33712,japanese
24136,spanish
26094,british
2212,chinese
19672,italian
42872,filipino
36661,moroccan
26319,greek
263,irish
13942,moroccan
43311,greek
12743,moroccan
7519,moroccan
35601,chinese
44197,irish
8617,british
6573,greek
13377,thai
31725,vietnamese
13042,korean
2701,irish
38137,indian
11356,mexican
3202,southern_us
15530,moroccan
18012,irish
22683,mexican
37199,british
5169,japanese
43401,greek
7246,cajun_creole
36491,italian
40868,british
8084,italian
45914,british
32344,moroccan
27508,british
27323,moroccan
29576,filipino
13998,indian
28214,thai
2918,greek
19918,southern_us
44955,indian
7007,korean
32164,russian
20929,chinese
10380,mexican
28015,indian
24501,british
37257,korean
17772,mexican
7977,indian
24949,chinese
9467,italian
18520,indian
48539,mexican
11435,mexican
44041,french
44022,mexican
19010,mexican
18395,mexican
35008,irish
45807,thai
27065,thai
460,thai
22725,british
32575,cajun_creole
10099,southern_us
9431,cajun_creole
9493,spanish
30423,greek
11861,cajun_creole
22632,vietnamese
32893,vietnamese
5868,spanish
3938,mexican
17724,mexican
4075,british
24174,southern_us
34798,greek
9407,japanese
4008,mexican
6472,spanish
43384,irish
47289,filipino
27905,moroccan
9628,indian
41613,japanese
8128,thai
33224,vietnamese
21571,irish
41246,vietnamese
48240,mexican
46816,italian
45778,spanish
13798,italian
31606,cajun_creole
43293,italian
27725,filipino
7614,southern_us
24798,italian
16256,mexican
10296,thai
46895,british
18706,cajun_creole
25895,chinese
42986,indian
42194,irish
44727,southern_us
2381,mexican
7850,moroccan
21066,british
1427,vietnamese
30832,greek
44593,korean
35604,greek
42802,spanish
30307,greek
8893,japanese
43086,indian
278,southern_us
48861,greek
9641,vietnamese
18801,british
13009,indian
42823,italian
3954,mexican
49035,british
34278,vietnamese
25941,filipino
38577,british
37973,british
813,southern_us
29444,irish
30058,british
34601,irish
42370,italian
9228,moroccan
12638,southern_us
37549,vietnamese
19802,cajun_creole
30931,vietnamese
22179,chinese
44664,korean
42631,moroccan
23407,chinese
30557,vietnamese
28888,italian
326,thai
47891,mexican
22600,vietnamese
24737,cajun_creole
11278,cajun_creole
42285,mexican
18700,vietnamese
11577,italian
5218,italian
13220,irish
16992,indian
22967,korean
16610,vietnamese
46382,korean
28228,cajun_creole
18123,french
25348,italian
48051,mexican
26379,thai
38821,cajun_creole
44418,chinese
22932,mexican
17089,greek
17307,korean
8828,spanish
21515,brazilian
41525,mexican
18627,filipino
8423,british
17848,italian
12762,korean
2524,mexican
15334,cajun_creole
3322,thai
5367,moroccan
5255,brazilian
9150,moroccan
22599,italian
7368,greek
25212,thai
29633,italian
26841,mexican
20127,british
4992,moroccan
35021,italian
47863,thai
530,greek
1974,moroccan
3006,chinese
23010,japanese
21593,greek
11204,italian
3363,vietnamese
33675,cajun_creole
38682,thai
46627,southern_us
12852,irish
37503,vietnamese
20805,filipino
18925,vietnamese
27954,french
20154,filipino
11714,greek
11134,mexican
29380,irish
19736,indian
10476,indian
4136,british
36681,filipino
35006,southern_us
36876,moroccan
10774,filipino
27429,british
9455,british
5774,mexican
48634,japanese
37245,moroccan
17279,korean
9366,italian
26166,southern_us
5247,vietnamese
41148,greek
19055,moroccan
2229,british
27352,french
24718,irish
17647,irish
21324,vietnamese
4946,korean
21404,british
6849,southern_us
4572,french
48468,vietnamese
37152,spanish
825,thai
47537,vietnamese
5072,moroccan
18872,thai
37657,spanish
39345,british
9604,thai
5363,spanish
12065,italian
12366,british
15642,thai
20213,indian
16381,brazilian
25412,thai
34973,british
13475,russian
24334,mexican
4428,mexican
7273,french
35903,spanish
41592,spanish
44689,french
42405,southern_us
6995,brazilian
2577,indian
48095,chinese
6623,southern_us
22733,japanese
36104,italian
23779,thai
46697,thai
47965,southern_us
17225,british
37106,indian
12615,indian
36033,southern_us
45146,greek
45800,moroccan
30163,british
12660,spanish
11490,british
40192,chinese
21436,italian
48613,cajun_creole
1628,mexican
19953,british
44451,mexican
45922,russian
4804,cajun_creole
1751,cajun_creole
26520,southern_us
39367,filipino
23616,korean
38862,british
21414,southern_us
2452,greek
27591,spanish
14224,vietnamese
36691,filipino
15391,irish
11104,mexican
16206,greek
9156,irish
16344,filipino
33295,chinese
47513,french
5352,russian
28741,russian
6847,indian
36463,thai
14838,moroccan
37311,italian
6347,thai
47812,french
34919,indian
14812,thai
11772,mexican
44916,italian
2014,indian
13041,chinese
40815,southern_us
32713,irish
38272,mexican
30770,chinese
22254,italian
45828,mexican
49113,british
37876,mexican
30219,british
3111,mexican
33267,cajun_creole
35742,japanese
15890,irish
10968,british
45879,italian
18676,greek
29425,thai
27055,italian
19485,spanish
47644,japanese
1988,mexican
21210,greek
3792,irish
9071,thai
25703,moroccan
25404,cajun_creole
5791,british
35221,thai
33813,moroccan
21441,british
10503,greek
17270,korean
17560,british
25735,indian
34818,filipino
2970,moroccan
39582,british
22358,mexican
2864,indian
15823,indian
31475,indian
30636,chinese
28962,japanese
45813,indian
4000,brazilian
35530,chinese
974,spanish
12382,cajun_creole
7347,italian
26496,italian
33767,mexican
48412,korean
40496,mexican
37961,chinese
6571,chinese
49304,mexican
34097,cajun_creole
10646,mexican
44083,chinese
48463,italian
1063,indian
30583,filipino
26237,filipino
8680,irish
32752,italian
23273,greek
5717,japanese
2579,indian
45463,greek
38241,cajun_creole
30514,japanese
13101,italian
19210,cajun_creole
26502,cajun_creole
46982,british
21905,spanish
46699,cajun_creole
15406,moroccan
45763,mexican
721,british
32708,british
38004,mexican
17682,moroccan
46596,chinese
48682,greek
31605,mexican
38031,cajun_creole
18179,irish
48663,irish
36353,italian
4550,british
35488,southern_us
33342,mexican
25731,moroccan
48838,indian
39653,vietnamese
33286,thai
21344,italian
37156,french
20611,moroccan
8869,greek
44038,greek
42754,southern_us
23823,russian
13596,chinese
45059,italian
46483,italian
253,japanese
4053,spanish
8559,greek
7844,italian
9188,southern_us
32548,thai
26083,russian
20244,british
37673,mexican
668,jamaican
29434,french
16805,japanese
45658,indian
47594,greek
7452,russian
22645,british
42522,british
23363,mexican
35610,british
37631,jamaican
8879,indian
38337,italian
19826,indian
8844,british
6484,british
45118,british
22731,indian
20793,japanese
16487,vietnamese
24490,chinese
15889,mexican
22935,greek
3143,mexican
48510,thai
35910,italian
17474,indian
32396,thai
24714,british
36160,brazilian
20077,greek
28828,greek
42205,korean
36725,filipino
10316,korean
33623,irish
39291,mexican
49350,vietnamese
14699,chinese
21702,spanish
41906,mexican
4489,japanese
24409,greek
29332,korean
8337,japanese
918,filipino
12435,british
48231,chinese
28383,jamaican
4545,mexican
13102,italian
33947,mexican
24615,greek
49589,japanese
41481,moroccan
38905,mexican
19812,filipino
6160,moroccan
38993,moroccan
34354,greek
31246,british
35369,japanese
21637,southern_us
49617,greek
23003,greek
40683,southern_us
17920,southern_us
18021,russian
46780,chinese
1684,italian
1953,irish
15537,chinese
2489,japanese
34708,vietnamese
47554,japanese
30298,greek
23459,greek
2593,cajun_creole
7216,korean
35883,mexican
27039,indian
47957,mexican
7815,mexican
5270,italian
10768,mexican
29740,japanese
3068,cajun_creole
29535,mexican
7182,mexican
7796,british
41409,irish
39671,filipino
28559,italian
32146,british
23439,cajun_creole
31391,italian
42855,thai
11813,mexican
48272,british
12263,chinese
2787,spanish
16385,french
42523,mexican
26150,southern_us
17544,british
29802,french
4294,filipino
12696,british
9075,cajun_creole
20159,irish
31282,russian
13057,irish
26814,thai
23909,vietnamese
27882,mexican
43452,moroccan
40246,filipino
8493,indian
13302,irish
25606,korean
14808,korean
